"","target.let","neighbour.let","weights"
"17445","Dannemois","Saint-Pierre-du-Perray",0.151317695384198
"17446","Dannemois","Vert-le-Grand",0.148341379196231
"17447","Dannemois","Marolles-en-Hurepoix",0.115722286009555
"17448","Dannemois","Ury",0.114620439187766
"17449","Dannemois","Chartrettes",0.097329871759348
"17450","Dannemois","Torfou",0.0732011467483911
"17451","Darvault","Darvault",1
"17452","Darvault","Ormesson",0.980769588136321
"17453","Darvault","Remauville",0.910642857844151
"17454","Darvault","Villemer",0.904470314981596
"17455","Darvault","Bougligny",0.900162343896915
"17456","Darvault","Chevrainvilliers",0.850651907956027
"17457","Darvault","Châtenoy",0.844988950214949
"17458","Darvault","Chaintreaux",0.836892862705836
"17459","Darvault","Ury",0.829678397142026
"17460","Darvault","Villemaréchal",0.801682622500524
"17461","Darvault","Aufferville",0.696470403187261
"17462","Darvault","Maisoncelles-en-Gâtinais",0.669231620254323
"17463","Darvault","Château-Landon",0.648560710795593
"17464","Darvault","La Chapelle-la-Reine",0.637922413022073
"17465","Darvault","Ville-Saint-Jacques",0.63268278500776
"17466","Darvault","Montarlot",0.609293037470063
"17467","Darvault","Guercheville",0.60494309658321
"17468","Darvault","Chenou",0.602321311012914
"17469","Darvault","Égreville",0.571888502389987
"17470","Darvault","Amponville",0.536263667985197
"17471","Darvault","Garentreville",0.532937387465476
"17472","Darvault","Obsonville",0.511922406380839
"17473","Darvault","Souppes-sur-Loing",0.478790227952593
"17474","Darvault","Dormelles",0.458800340980901
"17475","Darvault","Nonville",0.422189148257891
"17476","Darvault","Noisy-Rudignon",0.420339183568688
"17477","Darvault","Mondreville",0.40652780443669
"17478","Darvault","La Madeleine-sur-Loing",0.381702976174932
"17479","Darvault","Burcy",0.377116330793357
"17480","Darvault","Épisy",0.371131007697624
"17481","Darvault","Lorrez-le-Bocage-Préaux",0.356565704512231
"17482","Darvault","Ichy",0.349265848753696
"17483","Darvault","Villecerf",0.307498976711795
"17484","Darvault","Fromont",0.305960632462012
"17485","Darvault","Arville",0.298673524880677
"17486","Darvault","Achères-la-Forêt",0.298673524880677
"17487","Darvault","Paley",0.295143428225649
"17488","Darvault","Bransles",0.283312089880399
"17489","Darvault","Esmans",0.261930474798186
"17490","Darvault","Rumont",0.2362325903119
"17491","Darvault","Gironville",0.201757815078077
"17492","Darvault","Montmachoux",0.194464738697893
"17493","Darvault","Saint-Martin-en-Bière",0.18771417560276
"17494","Darvault","Villebéon",0.16492695595997
"17495","Darvault","Vaux-sur-Lunain",0.163539849829867
"17496","Darvault","Tousson",0.133166808304099
"17497","Darvault","Blennes",0.107838988839961
"17498","Darvault","Diant",0.105757687867241
"17499","Darvault","Buthiers",0.102290757566938
"17500","Darvault","La Brosse-Montceaux",0.0815641068295864
"17501","Davron","Davron",1
"17502","Davron","Montainville",0.930117155430206
"17503","Davron","Les Alluets-le-Roi",0.924175722128904
"17504","Davron","Thiverval-Grignon",0.91282989488605
"17505","Davron","Rennemoulin",0.887470628589963
"17506","Davron","Saint-Germain-de-la-Grange",0.872674263075073
"17507","Davron","Neauphle-le-Vieux",0.870967055637441
"17508","Davron","Crespières",0.862619084089757
"17509","Davron","Chavenay",0.846933216654915
"17510","Davron","Marcq",0.808965200894868
"17511","Davron","Villepreux",0.758834567901234
"17512","Davron","Andelu",0.686919484564853
"17513","Davron","Le Tremblay-sur-Mauldre",0.660782434188662
"17514","Davron","Mareil-le-Guyon",0.635730017475681
"17515","Davron","Vicq",0.631042930604587
"17516","Davron","Maule",0.630506128637422
"17517","Davron","Auteuil",0.61710172688575
"17518","Davron","Mareil-sur-Mauldre",0.580257995290646
"17519","Davron","Thoiry",0.577294892134741
"17520","Davron","Beynes",0.56573155717321
"17521","Davron","Feucherolles",0.535042269294015
"17522","Davron","Ecquevilly",0.525659541788866
"17523","Davron","Fontenay-le-Fleury",0.513767949667743
"17524","Davron","Méré",0.500596197305151
"17525","Davron","Boissy-sans-Avoir",0.488725906918199
"17526","Davron","Herbeville",0.485247688828764
"17527","Davron","Villiers-Saint-Frédéric",0.454806720229283
"17528","Davron","Orgeval",0.426230502205962
"17529","Davron","Autouillet",0.402259755740856
"17530","Davron","Jouars-Pontchartrain",0.399258904933109
"17531","Davron","Chapet",0.395749238390649
"17532","Davron","Morainvilliers",0.393587320142999
"17533","Davron","Jumeauville",0.373040886659067
"17534","Davron","Villiers-le-Mahieu",0.368098901859129
"17535","Davron","Bouafle",0.361893934402993
"17536","Davron","La Falaise",0.347755823325049
"17537","Davron","Saulx-Marchais",0.345182394245062
"17538","Davron","Goupillières",0.311972312826873
"17539","Davron","Bazoches-sur-Guyonne",0.297573540688423
"17540","Davron","Bailly",0.261165200578576
"17541","Davron","Épône",0.233749869925037
"17542","Davron","Le Mesnil-Saint-Denis",0.203756798697919
"17543","Davron","Galluis",0.169392786063339
"17544","Davron","Flins-sur-Seine",0.13691373258564
"17545","Davron","Garancières",0.130786789155794
"17546","Davron","Flexanville",0.120292073976284
"17547","Davron","Hargeville",0.101431837682684
"17548","Davron","Goussonville",0.0713887026256425
"17549","Davron","Montfort-l'Amaury",0.0618148348570141
"17550","Davron","La Queue-les-Yvelines",0.0550179124452629
"17551","Deuil-la-Barre","Deuil-la-Barre",1
"17552","Deuil-la-Barre","Eaubonne",0.969904305735907
"17553","Deuil-la-Barre","Pierrefitte-sur-Seine",0.969434693381629
"17554","Deuil-la-Barre","Margency",0.964064171525719
"17555","Deuil-la-Barre","Soisy-sous-Montmorency",0.959586762177717
"17556","Deuil-la-Barre","Montmorency",0.948245239109975
"17557","Deuil-la-Barre","Épinay-sur-Seine",0.922397676135312
"17558","Deuil-la-Barre","Saint-Gratien",0.920715935498284
"17559","Deuil-la-Barre","Ermont",0.907559717400344
"17560","Deuil-la-Barre","Sarcelles",0.84952720210733
"17561","Deuil-la-Barre","Arnouville",0.845737506200466
"17562","Deuil-la-Barre","Sannois",0.843490653391022
"17563","Deuil-la-Barre","Groslay",0.829598839348304
"17564","Deuil-la-Barre","Enghien-les-Bains",0.78819241404777
"17565","Deuil-la-Barre","Montmagny",0.755669423443493
"17566","Deuil-la-Barre","Bois-Colombes",0.75431193938667
"17567","Deuil-la-Barre","Argenteuil",0.683742294521679
"17568","Deuil-la-Barre","Stains",0.668243298457951
"17569","Deuil-la-Barre","Colombes",0.650307803542104
"17570","Deuil-la-Barre","Clichy",0.637922413022073
"17571","Deuil-la-Barre","La Garenne-Colombes",0.547234348309379
"17572","Deuil-la-Barre","Garges-lès-Gonesse",0.517397862936672
"17573","Deuil-la-Barre","Franconville",0.497857198476817
"17574","Deuil-la-Barre","Saint-Brice-sous-Forêt",0.451988466209303
"17575","Deuil-la-Barre","Montigny-lès-Cormeilles",0.433616274151234
"17576","Deuil-la-Barre","Cormeilles-en-Parisis",0.42505905650959
"17577","Deuil-la-Barre","Le Plessis-Bouchard",0.407680229528151
"17578","Deuil-la-Barre","Villetaneuse",0.40335458773884
"17579","Deuil-la-Barre","Drancy",0.397185397102502
"17580","Deuil-la-Barre","Bezons",0.395749238390649
"17581","Deuil-la-Barre","Courbevoie",0.393587320142999
"17582","Deuil-la-Barre","Asnières-sur-Seine",0.370668358835968
"17583","Deuil-la-Barre","Saint-Leu-la-Forêt",0.364944256038189
"17584","Deuil-la-Barre","Le Blanc-Mesnil",0.340240041637316
"17585","Deuil-la-Barre","Saint-Denis",0.326512083660932
"17586","Deuil-la-Barre","Saint-Ouen",0.309417512226569
"17587","Deuil-la-Barre","Le Pré-Saint-Gervais",0.293157245687072
"17588","Deuil-la-Barre","Houilles",0.281551334810753
"17589","Deuil-la-Barre","La Frette-sur-Seine",0.276583917176
"17590","Deuil-la-Barre","Le Bourget",0.260263959505194
"17591","Deuil-la-Barre","Pantin",0.253295318732448
"17592","Deuil-la-Barre","Sartrouville",0.251833910949913
"17593","Deuil-la-Barre","Taverny",0.250587309932899
"17594","Deuil-la-Barre","Beauchamp",0.213874031105903
"17595","Deuil-la-Barre","Les Lilas",0.200157888454877
"17596","Deuil-la-Barre","Goussainville",0.102290757566938
"17597","Deuil-la-Barre","Aulnay-sous-Bois",0.0832101445706585
"17598","Deuil-la-Barre","Romainville",0.0720400317928741
"17599","Deuil-la-Barre","Nanterre",0.0708305446408902
"17600","Deuil-la-Barre","Carrières-sur-Seine",0.0635924687787773
"17601","Dhuisy","Dhuisy",1
"17602","Dhuisy","Germigny-sous-Coulombs",0.99622773025229
"17603","Dhuisy","Vendrest",0.9730862169702
"17604","Dhuisy","Chamigny",0.961811245190814
"17605","Dhuisy","Sainte-Aulde",0.92321818683795
"17606","Dhuisy","May-en-Multien",0.910642857844151
"17607","Dhuisy","Saâcy-sur-Marne",0.900414970411123
"17608","Dhuisy","Coulombs-en-Valois",0.885369477021657
"17609","Dhuisy","Sammeron",0.858620084055582
"17610","Dhuisy","Saint-Cyr-sur-Morin",0.853182270600317
"17611","Dhuisy","Ocquerre",0.831223025229413
"17612","Dhuisy","Saint-Jean-les-Deux-Jumeaux",0.829678397142026
"17613","Dhuisy","Jouarre",0.780895153048218
"17614","Dhuisy","Cocherel",0.770281273303149
"17615","Dhuisy","Bussières",0.756678440053393
"17616","Dhuisy","Lizy-sur-Ourcq",0.734142103882787
"17617","Dhuisy","Signy-Signets",0.729999020942934
"17618","Dhuisy","Montceaux-lès-Meaux",0.713200827953993
"17619","Dhuisy","Jaignes",0.682802102712176
"17620","Dhuisy","La Trétoire",0.635730017475681
"17621","Dhuisy","Congis-sur-Thérouanne",0.612709757329767
"17622","Dhuisy","Sept-Sorts",0.611934782586801
"17623","Dhuisy","Varreddes",0.611622913334367
"17624","Dhuisy","Citry",0.559488648895314
"17625","Dhuisy","Hondevilliers",0.552247269756022
"17626","Dhuisy","Trocy-en-Multien",0.517039244274366
"17627","Dhuisy","Pierre-Levée",0.509139309896913
"17628","Dhuisy","Fublaines",0.491357332705347
"17629","Dhuisy","Villeneuve-sur-Bellot",0.394996148367399
"17630","Dhuisy","Saint-Germain-sous-Doue",0.386527947940037
"17631","Dhuisy","Doue",0.380548518657845
"17632","Dhuisy","Sablonnières",0.351132044354636
"17633","Dhuisy","Villemareuil",0.298673524880677
"17634","Dhuisy","Douy-la-Ramée",0.293019262335893
"17635","Dhuisy","Boutigny",0.28157027288582
"17636","Dhuisy","Penchard",0.263693677187432
"17637","Dhuisy","Étrépilly",0.261461104661485
"17638","Dhuisy","Bellot",0.220660492019199
"17639","Dhuisy","Saint-Denis-lès-Rebais",0.220368669197804
"17640","Dhuisy","Saint-Rémy-la-Vanne",0.181389197217595
"17641","Dhuisy","Aulnoy",0.176044409055979
"17642","Dhuisy","Marcilly",0.166013315198259
"17643","Dhuisy","Verdelot",0.140066362385346
"17644","Dhuisy","Mouroux",0.115374535805385
"17645","Dhuisy","Chauffry",0.110860161794803
"17646","Dhuisy","Saint-Siméon",0.103532695248629
"17647","Dhuisy","Bouleurs",0.0911086082340313
"17648","Dhuisy","Crécy-la-Chapelle",0.0769622132059051
"17649","Dhuisy","Saint-Soupplets",0.0600378198691039
"17650","Dhuisy","Montdauphin",0.0378573544694812
"17651","Diant","Diant",1
"17652","Diant","Blennes",0.993573660557698
"17653","Diant","Dormelles",0.968421941518472
"17654","Diant","Vaux-sur-Lunain",0.964064171525719
"17655","Diant","Flagy",0.93294154291209
"17656","Diant","La Brosse-Montceaux",0.929949817611905
"17657","Diant","Villebéon",0.914670827146563
"17658","Diant","Lorrez-le-Bocage-Préaux",0.882540579449376
"17659","Diant","Paley",0.876050373844056
"17660","Diant","Thoury-Férottes",0.875161952595788
"17661","Diant","Villecerf",0.830111228080022
"17662","Diant","Chevry-en-Sereine",0.814771862955268
"17663","Diant","Villemer",0.771693915418427
"17664","Diant","Salins",0.75822213535484
"17665","Diant","Montmachoux",0.720876727619405
"17666","Diant","Villemaréchal",0.647095453635302
"17667","Diant","Ville-Saint-Jacques",0.623551249811546
"17668","Diant","Chaintreaux",0.607262791073431
"17669","Diant","Nonville",0.592632194280263
"17670","Diant","Égligny",0.582702494608655
"17671","Diant","Voulx",0.573849912548201
"17672","Diant","Courcelles-en-Bassée",0.560600677362029
"17673","Diant","La Tombe",0.53448756010761
"17674","Diant","Remauville",0.497332550080416
"17675","Diant","Esmans",0.493548494280917
"17676","Diant","Égreville",0.489038598541759
"17677","Diant","Saint-Germain-Laval",0.469749733467664
"17678","Diant","Valence-en-Brie",0.453133449153349
"17679","Diant","Bransles",0.392697606296514
"17680","Diant","Épisy",0.378868003474127
"17681","Diant","Bazoches-lès-Bray",0.367052509345791
"17682","Diant","Montarlot",0.358038811126415
"17683","Diant","Gravon",0.328149233825477
"17684","Diant","Pamfou",0.301233969863215
"17685","Diant","La Grande-Paroisse",0.286318434486321
"17686","Diant","Mousseaux-lès-Bray",0.215885124129808
"17687","Diant","Sigy",0.210263580945622
"17688","Diant","Héricy",0.199402930857286
"17689","Diant","Darvault",0.178785623220716
"17690","Diant","Mons-en-Montois",0.177699126163064
"17691","Diant","La Madeleine-sur-Loing",0.170628837701653
"17692","Diant","Souppes-sur-Loing",0.161408197602762
"17693","Diant","Jaulnes",0.156928248489539
"17694","Diant","Fontains",0.141556338323159
"17695","Diant","Luisetaines",0.129869859101823
"17696","Diant","Paroy",0.121453956996442
"17697","Diant","Thénisy",0.111048563267891
"17698","Diant","Cessoy-en-Montois",0.0815641068295864
"17699","Diant","Les Ormes-sur-Voulzie",0.0763889677851999
"17700","Diant","Villenauxe-la-Petite",0.040199574396208
"17701","Domont","Domont",1
"17702","Domont","Montlignon",0.985644599329854
"17703","Domont","Montsoult",0.954462934558604
"17704","Domont","Bouffémont",0.942123353093093
"17705","Domont","Saint-Leu-la-Forêt",0.905899698833681
"17706","Domont","Saint-Brice-sous-Forêt",0.902648608883712
"17707","Domont","Andilly",0.88678849599997
"17708","Domont","Piscop",0.863079321458493
"17709","Domont","Saint-Prix",0.82018504705122
"17710","Domont","Taverny",0.808496541220929
"17711","Domont","Montmorency",0.736640157931834
"17712","Domont","Sarcelles",0.665971164728294
"17713","Domont","Villiers-le-Bel",0.644513529856
"17714","Domont","Frépillon",0.628351905879807
"17715","Domont","Bessancourt",0.615353656643205
"17716","Domont","Soisy-sous-Montmorency",0.602319949673872
"17717","Domont","Mériel",0.551335945077617
"17718","Domont","Presles",0.541943768054306
"17719","Domont","Saint-Gratien",0.470644798053718
"17720","Domont","Beauchamp",0.451609573069516
"17721","Domont","Deuil-la-Barre",0.423927740778297
"17722","Domont","Goussainville",0.418637737617548
"17723","Domont","Stains",0.41090864408117
"17724","Domont","Ermont",0.399258904933109
"17725","Domont","Eaubonne",0.39902936373806
"17726","Domont","Margency",0.395872560040411
"17727","Domont","Épinay-sur-Seine",0.387208404067853
"17728","Domont","Pierrefitte-sur-Seine",0.384798714979258
"17729","Domont","Viarmes",0.376558793452207
"17730","Domont","L'Isle-Adam",0.372807954019747
"17731","Domont","Méry-sur-Oise",0.338639934812309
"17732","Domont","Maffliers",0.334997866603248
"17733","Domont","Nointel",0.31798419243987
"17734","Domont","Seugy",0.275156428818964
"17735","Domont","Arnouville",0.264942745064653
"17736","Domont","Argenteuil",0.260041629575177
"17737","Domont","Sannois",0.248939899822548
"17738","Domont","Montigny-lès-Cormeilles",0.24215519806568
"17739","Domont","Butry-sur-Oise",0.23417567551466
"17740","Domont","Beaumont-sur-Oise",0.231642954744522
"17741","Domont","Garges-lès-Gonesse",0.2205512426497
"17742","Domont","Pierrelaye",0.210634912864452
"17743","Domont","Noisy-sur-Oise",0.20704132239478
"17744","Domont","Herblay",0.132747638653038
"17745","Domont","Luzarches",0.118637078940452
"17746","Domont","Parmain",0.10278789379754
"17747","Domont","Chaumontel",0.10110761270908
"17748","Domont","Colombes",0.0932235893293
"17749","Domont","Asnières-sur-Oise",0.0794078227911921
"17750","Domont","Bois-Colombes",0.0762734733062963
"17751","Donnemarie-Dontilly","Donnemarie-Dontilly",1
"17752","Donnemarie-Dontilly","Montigny-Lencoup",0.964644979055427
"17753","Donnemarie-Dontilly","Savins",0.951825441746763
"17754","Donnemarie-Dontilly","Sigy",0.942123353093093
"17755","Donnemarie-Dontilly","Les Ormes-sur-Voulzie",0.936975428873846
"17756","Donnemarie-Dontilly","Meigneux",0.897465639962614
"17757","Donnemarie-Dontilly","Saint-Loup-de-Naud",0.853182270600317
"17758","Donnemarie-Dontilly","Longueville",0.850856193403875
"17759","Donnemarie-Dontilly","Chalmaison",0.828683131520418
"17760","Donnemarie-Dontilly","Paroy",0.768754093074562
"17761","Donnemarie-Dontilly","Mons-en-Montois",0.738633693749389
"17762","Donnemarie-Dontilly","Fontains",0.718788586175094
"17763","Donnemarie-Dontilly","Salins",0.681331017443363
"17764","Donnemarie-Dontilly","Mouy-sur-Seine",0.678942718132305
"17765","Donnemarie-Dontilly","Sainte-Colombe",0.658728339225056
"17766","Donnemarie-Dontilly","Jutigny",0.621327488445199
"17767","Donnemarie-Dontilly","Gouaix",0.608465896184218
"17768","Donnemarie-Dontilly","Everly",0.600945701738956
"17769","Donnemarie-Dontilly","Égligny",0.570287455722163
"17770","Donnemarie-Dontilly","Soisy-Bouy",0.55558062304304
"17771","Donnemarie-Dontilly","Vimpelles",0.528223816888548
"17772","Donnemarie-Dontilly","Thénisy",0.512378889520884
"17773","Donnemarie-Dontilly","Laval-en-Brie",0.512002976135907
"17774","Donnemarie-Dontilly","La Chapelle-Rablais",0.499374670845036
"17775","Donnemarie-Dontilly","Gurcy-le-Châtel",0.497517412543972
"17776","Donnemarie-Dontilly","Forges",0.447438087521845
"17777","Donnemarie-Dontilly","Sognolles-en-Montois",0.364270892911333
"17778","Donnemarie-Dontilly","Hermé",0.347305654033439
"17779","Donnemarie-Dontilly","Villeneuve-les-Bordes",0.338735870942946
"17780","Donnemarie-Dontilly","Saint-Germain-Laval",0.337267691558032
"17781","Donnemarie-Dontilly","Chenoise",0.332948003715401
"17782","Donnemarie-Dontilly","Noyen-sur-Seine",0.317783121157031
"17783","Donnemarie-Dontilly","Valence-en-Brie",0.312153573995303
"17784","Donnemarie-Dontilly","Échouboulains",0.304435076643784
"17785","Donnemarie-Dontilly","La Tombe",0.27342833097166
"17786","Donnemarie-Dontilly","Saint-Ouen-en-Brie",0.273132245161784
"17787","Donnemarie-Dontilly","La Grande-Paroisse",0.216462966980132
"17788","Donnemarie-Dontilly","Chalautre-la-Petite",0.214389407046641
"17789","Donnemarie-Dontilly","La Brosse-Montceaux",0.207513911225039
"17790","Donnemarie-Dontilly","Saint-Just-en-Brie",0.197245499910631
"17791","Donnemarie-Dontilly","Sourdun",0.156030268506849
"17792","Donnemarie-Dontilly","Pamfou",0.143299943278886
"17793","Donnemarie-Dontilly","Les Écrennes",0.125078560334675
"17794","Donnemarie-Dontilly","Rouilly",0.119011125869008
"17795","Donnemarie-Dontilly","Melz-sur-Seine",0.105870369620816
"17796","Donnemarie-Dontilly","Villiers-sur-Seine",0.0984827152444132
"17797","Donnemarie-Dontilly","La Chapelle-Gauthier",0.0954880754765545
"17798","Donnemarie-Dontilly","Bombon",0.092643527858872
"17799","Donnemarie-Dontilly","Machault",0.0876506739144597
"17800","Donnemarie-Dontilly","Saint-Hilliers",0.070945029289582
"17801","Dormelles","Dormelles",1
"17802","Dormelles","Villemer",0.952255446763912
"17803","Dormelles","Villecerf",0.932600779733685
"17804","Dormelles","Lorrez-le-Bocage-Préaux",0.919208299779981
"17805","Dormelles","Flagy",0.91282989488605
"17806","Dormelles","Diant",0.907559717400344
"17807","Dormelles","Paley",0.884513993163937
"17808","Dormelles","La Brosse-Montceaux",0.827811134295134
"17809","Dormelles","Thoury-Férottes",0.817677349466607
"17810","Dormelles","Blennes",0.804621190296974
"17811","Dormelles","Vaux-sur-Lunain",0.798092431662419
"17812","Dormelles","Villemaréchal",0.793082235168274
"17813","Dormelles","Villebéon",0.766805118354835
"17814","Dormelles","Nonville",0.765656604934156
"17815","Dormelles","Ville-Saint-Jacques",0.703207310498104
"17816","Dormelles","Chevry-en-Sereine",0.671700309175488
"17817","Dormelles","Remauville",0.591544741088913
"17818","Dormelles","Épisy",0.590739333745095
"17819","Dormelles","Chaintreaux",0.574006525297511
"17820","Dormelles","Salins",0.535684866152187
"17821","Dormelles","Montmachoux",0.533071230815773
"17822","Dormelles","Voulx",0.524464064453155
"17823","Dormelles","Valence-en-Brie",0.471844578761114
"17824","Dormelles","Saint-Germain-Laval",0.468275288356022
"17825","Dormelles","Esmans",0.466799979735683
"17826","Dormelles","Montarlot",0.436410534491127
"17827","Dormelles","Égreville",0.433324177371771
"17828","Dormelles","Pamfou",0.392375845634308
"17829","Dormelles","La Madeleine-sur-Loing",0.390677334947223
"17830","Dormelles","Héricy",0.376197402610756
"17831","Dormelles","Noisy-Rudignon",0.33196668926573
"17832","Dormelles","Courcelles-en-Bassée",0.321904031623208
"17833","Dormelles","Darvault",0.310238850229539
"17834","Dormelles","Bransles",0.302822511632955
"17835","Dormelles","Faÿ-lès-Nemours",0.264176936726394
"17836","Dormelles","Souppes-sur-Loing",0.250720922437139
"17837","Dormelles","La Tombe",0.229077532263506
"17838","Dormelles","Bougligny",0.194535701627188
"17839","Dormelles","Le Châtelet-en-Brie",0.184704489259483
"17840","Dormelles","Ormesson",0.169392786063339
"17841","Dormelles","Ury",0.167546713346085
"17842","Dormelles","Égligny",0.156760517273211
"17843","Dormelles","Château-Landon",0.132680669706765
"17844","Dormelles","Gravon",0.124413318201366
"17845","Dormelles","La Chapelle-Gauthier",0.107529062968591
"17846","Dormelles","Châtenoy",0.0853818655842797
"17847","Dormelles","Chevrainvilliers",0.0588545620075137
"17848","Dormelles","Bazoches-lès-Bray",0.0582402928057116
"17849","Dormelles","Chenou",0.0527262119114261
"17850","Dormelles","La Chapelle-la-Reine",0.0497017276718074
"17851","Doue","Doue",1
"17852","Doue","Aulnoy",0.972413371333724
"17853","Doue","Saint-Siméon",0.901969262125745
"17854","Doue","Bussières",0.862895949306721
"17855","Doue","Saint-Germain-sous-Doue",0.772338876342502
"17856","Doue","Bassevelle",0.732621918662964
"17857","Doue","Saint-Denis-lès-Rebais",0.703207310498104
"17858","Doue","La Haute-Maison",0.701292555621434
"17859","Doue","Choisy-en-Brie",0.680726478080422
"17860","Doue","Beautheil",0.666928363319218
"17861","Doue","Signy-Signets",0.642787611409701
"17862","Doue","Jaignes",0.635730017475681
"17863","Doue","Marolles-en-Brie",0.605817670817523
"17864","Doue","Saint-Léger",0.569546620103119
"17865","Doue","Chailly-en-Brie",0.568401055633075
"17866","Doue","Ussy-sur-Marne",0.558361395108111
"17867","Doue","Saints",0.535559935450632
"17868","Doue","Maisoncelles-en-Brie",0.527362649648125
"17869","Doue","Chauffry",0.526435422899398
"17870","Doue","Chevru",0.470955524545043
"17871","Doue","Saint-Martin-des-Champs",0.447511376238447
"17872","Doue","Pierre-Levée",0.423927740778297
"17873","Doue","Saint-Barthélemy",0.422865326938521
"17874","Doue","Sept-Sorts",0.403946221007282
"17875","Doue","Cocherel",0.402613318594881
"17876","Doue","Giremoutiers",0.379024344464522
"17877","Doue","Tancrou",0.373739217826436
"17878","Doue","La Ferté-Gaucher",0.367052509345791
"17879","Doue","Verdelot",0.366584960579501
"17880","Doue","Rebais",0.33196668926573
"17881","Doue","Jouy-sur-Morin",0.312866914321693
"17882","Doue","Dagny",0.301367902384933
"17883","Doue","Chartronges",0.270428910105629
"17884","Doue","Sancy",0.266808860379294
"17885","Doue","Vaucourtois",0.264083265264112
"17886","Doue","Lescherolles",0.255516978346665
"17887","Doue","Villemareuil",0.225407183792746
"17888","Doue","Leudon-en-Brie",0.220182934792223
"17889","Doue","Saint-Mars-Vieux-Maisons",0.218798315864444
"17890","Doue","La Chapelle-Moutils",0.202985076132753
"17891","Doue","Montdauphin",0.161338889558981
"17892","Doue","Ocquerre",0.144826427216409
"17893","Doue","Coulommes",0.132568132058678
"17894","Doue","Beton-Bazoches",0.128330383135035
"17895","Doue","Montolivet",0.125659275451301
"17896","Doue","Meilleray",0.124525009643313
"17897","Doue","Vaudoy-en-Brie",0.110078371855467
"17898","Doue","Touquin",0.106624786421052
"17899","Doue","Le Plessis-Feu-Aussoux",0.0958355203027534
"17900","Doue","Frétoy",0.0745169446021931
"17901","Dourdan","Dourdan",1
"17902","Dourdan","Sainte-Mesme",0.999422365165428
"17903","Dourdan","Le Val-Saint-Germain",0.968421941518472
"17904","Dourdan","Angervilliers",0.964064171525719
"17905","Dourdan","Bullion",0.927416585125773
"17906","Dourdan","Saint-Arnoult-en-Yvelines",0.91585326366111
"17907","Dourdan","Rochefort-en-Yvelines",0.899915930238582
"17908","Dourdan","Saint-Cyr-sous-Dourdan",0.874072934898902
"17909","Dourdan","Saint-Chéron",0.871798243371498
"17910","Dourdan","La Celle-les-Bordes",0.801723832612085
"17911","Dourdan","Longvilliers",0.771927026349827
"17912","Dourdan","Souzy-la-Briche",0.684648372137616
"17913","Dourdan","Bonnelles",0.676194747483514
"17914","Dourdan","Clairefontaine-en-Yvelines",0.675702333982009
"17915","Dourdan","Forges-les-Bains",0.654673283937467
"17916","Dourdan","Saint-Maurice-Montcouronne",0.6539035027822
"17917","Dourdan","Bruyères-le-Châtel",0.513028487988089
"17918","Dourdan","Les Granges-le-Roi",0.497075243653063
"17919","Dourdan","Saint-Sulpice-de-Favières",0.432385721470318
"17920","Dourdan","Senlisse",0.428977333688635
"17921","Dourdan","Breux-Jouy",0.428382090816439
"17922","Dourdan","Chamarande",0.38019268623069
"17923","Dourdan","Cernay-la-Ville",0.372569162082603
"17924","Dourdan","Vieille-Église-en-Yvelines",0.372170628541976
"17925","Dourdan","Sermaise",0.360583168061633
"17926","Dourdan","Villeconin",0.335255353763105
"17927","Dourdan","Auffargis",0.330596774308125
"17928","Dourdan","Breuillet",0.296505091418623
"17929","Dourdan","Rambouillet",0.295437398995284
"17930","Dourdan","Étréchy",0.293007969474129
"17931","Dourdan","Fontenay-lès-Briis",0.290107084140455
"17932","Dourdan","Saint-Yon",0.275705265136028
"17933","Dourdan","Dampierre-en-Yvelines",0.27429056073954
"17934","Dourdan","Chevreuse",0.239864596519094
"17935","Dourdan","Ollainville",0.23914103963984
"17936","Dourdan","Boissy-sous-Saint-Yon",0.208635223982073
"17937","Dourdan","Orphin",0.20519267430366
"17938","Dourdan","Auvers-Saint-Georges",0.18097519932059
"17939","Dourdan","Boullay-les-Troux",0.17909393444233
"17940","Dourdan","Choisel",0.178693551994101
"17941","Dourdan","Saint-Forget",0.177699126163064
"17942","Dourdan","Janville-sur-Juine",0.174185715443532
"17943","Dourdan","Gazeran",0.170078632000245
"17944","Dourdan","Saint-Rémy-lès-Chevreuse",0.152162905532898
"17945","Dourdan","Émancé",0.141841057634516
"17946","Dourdan","Saint-Jean-de-Beauregard",0.127404459216739
"17947","Dourdan","Marcoussis",0.111995723973404
"17948","Dourdan","Lardy",0.0926484805800467
"17949","Dourdan","Le Perray-en-Yvelines",0.0695846728268124
"17950","Dourdan","Cheptainville",0.0635924687787773
"17951","Douy-la-Ramée","Douy-la-Ramée",1
"17952","Douy-la-Ramée","Forfry",0.997691175032174
"17953","Douy-la-Ramée","Étrépilly",0.993573660557698
"17954","Douy-la-Ramée","Marcilly",0.984101435424454
"17955","Douy-la-Ramée","Trocy-en-Multien",0.975857699151185
"17956","Douy-la-Ramée","Barcy",0.937607491341384
"17957","Douy-la-Ramée","Oissery",0.925983976228812
"17958","Douy-la-Ramée","Chambry",0.862895949306721
"17959","Douy-la-Ramée","Marchémoret",0.843490653391022
"17960","Douy-la-Ramée","Puisieux",0.834781155772162
"17961","Douy-la-Ramée","Monthyon",0.787437293062662
"17962","Douy-la-Ramée","Vincy-Manœuvre",0.779817115111303
"17963","Douy-la-Ramée","Ocquerre",0.736739904885239
